run,normalization,metric,database,exclude_query,query_expansion,qe_alpha,dba,diffusion,diffusion_alpha,num_queries,mAP,mAP_simple,mP@1,mP@5,mP@10,mP@20
r4_dif150,none,cosine,same,False,0,3.0,5,150,0.9,55,0.696027,0.698583,1.0,0.876364,0.710909,0.617273
