dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,keble_5,keble,keble_000055,7,4,5063,0.903715,0.908163,1.0,1.0,0.6,0.35
oxford,keble_2,keble,keble_000214,7,4,5063,0.840919,0.850093,1.0,0.8,0.6,0.35
oxford,keble_1,keble,keble_000245,7,4,5063,0.830829,0.84295,1.0,0.8,0.6,0.35
oxford,keble_3,keble,keble_000227,7,4,5063,0.753464,0.762149,1.0,0.8,0.6,0.3
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.724146,0.728453,1.0,0.8,0.4,0.25
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.687832,0.689887,1.0,0.8,0.4,0.2
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.685618,0.686085,1.0,1.0,1.0,1.0
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.663958,0.667526,1.0,1.0,1.0,0.55
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.645667,0.651419,1.0,0.8,0.4,0.2
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.626618,0.636478,1.0,0.6,0.4,0.25
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.61009,0.614299,1.0,1.0,0.9,0.65
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.563662,0.574538,1.0,0.8,0.6,0.45
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.556693,0.55856,1.0,1.0,0.9,0.9
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.547061,0.561407,1.0,0.8,0.6,0.4
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.532977,0.534955,1.0,1.0,0.9,0.9
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.526247,0.532323,1.0,0.8,0.6,0.35
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.522131,0.523437,1.0,1.0,1.0,0.95
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.511383,0.511974,1.0,1.0,1.0,1.0
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.511267,0.513638,1.0,1.0,0.9,0.55
oxford,keble_4,keble,keble_000028,7,4,5063,0.493616,0.526008,1.0,0.4,0.4,0.3
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.483705,0.484413,1.0,1.0,1.0,1.0
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.468338,0.470475,1.0,1.0,0.9,0.9
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.468109,0.469072,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.459705,0.461257,1.0,1.0,1.0,0.85
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.458902,0.459583,1.0,1.0,1.0,1.0
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.421827,0.42425,1.0,1.0,0.9,0.7
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.41582,0.417106,1.0,1.0,1.0,0.95
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.414424,0.418187,1.0,1.0,0.8,0.5
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.406702,0.407596,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.404363,0.405123,1.0,1.0,1.0,1.0
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.374292,0.375594,1.0,1.0,1.0,0.95
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.37411,0.382465,1.0,0.6,0.4,0.3
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.321779,0.328513,1.0,0.8,0.5,0.4
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.314952,0.321092,1.0,0.6,0.3,0.15
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.310116,0.314303,1.0,1.0,0.5,0.35
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.296522,0.298977,1.0,1.0,0.6,0.3
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.276441,0.282379,1.0,0.6,0.6,0.65
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.268677,0.270005,1.0,1.0,0.6,0.3
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.256599,0.260069,1.0,1.0,0.7,0.5
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.24443,0.247694,1.0,0.4,0.2,0.1
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.233515,0.250048,1.0,0.6,0.3,0.15
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.232287,0.237791,1.0,0.8,0.6,0.4
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.230181,0.235846,1.0,0.6,0.5,0.35
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.223824,0.226934,1.0,1.0,0.6,0.5
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.217442,0.232456,1.0,0.4,0.2,0.15
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.189857,0.203345,1.0,0.4,0.2,0.15
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.17018,0.170857,1.0,0.2,0.1,0.05
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.113317,0.113643,1.0,0.2,0.1,0.05
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.080687,0.084315,1.0,0.2,0.1,0.1
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.061396,0.063072,1.0,0.4,0.2,0.2
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.055137,0.056488,1.0,0.4,0.3,0.15
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.048415,0.049042,1.0,0.4,0.2,0.1
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.047104,0.048563,1.0,0.2,0.1,0.1
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.038893,0.039803,1.0,0.2,0.1,0.05
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.024809,0.025005,1.0,0.2,0.1,0.05
