run,normalization,metric,database,exclude_query,query_expansion,qe_alpha,dba,diffusion,diffusion_alpha,num_queries,mAP,mAP_simple,mP@1,mP@5,mP@10,mP@20
vlad_k128,none,cosine,same,False,0,,0,0,,55,0.429558,0.434222,1.0,0.781818,0.636364,0.479091
