dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,keble_2,keble,keble_000214,7,4,5063,0.893053,0.898352,1.0,1.0,0.6,0.35
oxford,keble_5,keble,keble_000055,7,4,5063,0.893053,0.898352,1.0,1.0,0.6,0.35
oxford,keble_3,keble,keble_000227,7,4,5063,0.883019,0.889848,1.0,0.8,0.6,0.35
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.861506,0.863636,1.0,1.0,0.5,0.25
oxford,keble_1,keble,keble_000245,7,4,5063,0.816497,0.833333,1.0,0.8,0.7,0.35
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.767655,0.774813,1.0,0.8,0.5,0.25
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.713727,0.717857,1.0,0.8,0.4,0.2
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.712992,0.713432,1.0,1.0,1.0,1.0
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.705327,0.70904,1.0,1.0,0.9,0.8
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.692171,0.694595,1.0,0.8,0.4,0.2
oxford,keble_4,keble,keble_000028,7,4,5063,0.670317,0.691667,1.0,0.6,0.6,0.35
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.666777,0.670072,1.0,1.0,1.0,0.65
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.61671,0.619666,1.0,1.0,0.7,0.35
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.605729,0.61269,1.0,1.0,0.6,0.35
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.585444,0.586709,1.0,1.0,1.0,0.95
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.575298,0.57743,1.0,1.0,1.0,0.65
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.573099,0.574662,1.0,1.0,1.0,0.85
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.561571,0.564131,1.0,1.0,1.0,0.55
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.558947,0.562891,1.0,1.0,0.9,0.55
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.550705,0.551433,1.0,1.0,1.0,1.0
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.548893,0.549914,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.539197,0.540648,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.534438,0.535119,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.528917,0.529549,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.51554,0.516259,1.0,1.0,1.0,1.0
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.499047,0.50119,1.0,1.0,0.9,0.75
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.491301,0.492265,1.0,1.0,1.0,1.0
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.470408,0.476912,1.0,0.8,0.4,0.25
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.456522,0.460123,1.0,1.0,0.8,0.5
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.446923,0.455665,1.0,0.8,0.5,0.3
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.445418,0.446743,1.0,1.0,1.0,0.85
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.440399,0.4418,1.0,1.0,1.0,0.95
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.439202,0.440303,1.0,1.0,1.0,1.0
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.418219,0.428787,1.0,0.8,0.5,0.25
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.412493,0.419278,1.0,0.6,0.3,0.25
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.40444,0.407882,1.0,1.0,0.8,0.65
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.402968,0.404969,1.0,1.0,1.0,0.75
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.402317,0.413253,1.0,0.6,0.4,0.25
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.38996,0.391377,1.0,1.0,1.0,0.9
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.383587,0.390415,1.0,0.8,0.4,0.25
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.361382,0.364256,1.0,0.6,0.3,0.15
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.340842,0.344426,1.0,1.0,0.6,0.35
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.329367,0.331318,1.0,1.0,1.0,0.65
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.303356,0.30664,1.0,1.0,0.6,0.4
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.243068,0.250175,1.0,0.8,0.5,0.3
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.227975,0.230977,1.0,0.8,0.5,0.25
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.222027,0.227621,1.0,0.6,0.6,0.4
