dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.483114,0.48968,1.0,0.6,0.5,0.25
oxford,keble_3,keble,keble_000227,7,4,5063,0.456584,0.459872,1.0,0.6,0.3,0.15
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.426645,0.427406,1.0,1.0,1.0,0.95
oxford,keble_2,keble,keble_000214,7,4,5063,0.330787,0.352867,1.0,0.6,0.3,0.15
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.322364,0.325353,1.0,1.0,0.8,0.65
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.279368,0.279838,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.256573,0.257395,1.0,1.0,1.0,0.95
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.241831,0.244985,1.0,0.4,0.2,0.15
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.241158,0.24576,1.0,0.8,0.8,0.45
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.229131,0.230141,1.0,0.4,0.2,0.1
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.225573,0.228852,1.0,0.8,0.5,0.25
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.222925,0.223912,1.0,1.0,1.0,0.8
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.209189,0.21121,1.0,0.8,0.7,0.65
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.20561,0.216012,1.0,0.6,0.5,0.3
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.20001,0.204701,1.0,0.8,0.6,0.4
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.19565,0.19918,1.0,0.6,0.6,0.55
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.192164,0.195068,1.0,1.0,0.5,0.25
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.187502,0.19048,1.0,0.4,0.2,0.1
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.181499,0.185284,1.0,0.2,0.1,0.05
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.17877,0.182191,1.0,0.2,0.1,0.05
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.175069,0.176177,1.0,0.4,0.2,0.1
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.170155,0.170766,1.0,0.2,0.1,0.05
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.169879,0.170456,1.0,0.2,0.1,0.05
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.169495,0.170039,1.0,0.2,0.1,0.05
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.16315,0.16472,1.0,1.0,0.7,0.55
oxford,keble_1,keble,keble_000245,7,4,5063,0.162122,0.16699,1.0,0.2,0.1,0.1
