dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.721969,0.722353,1.0,1.0,1.0,1.0
oxford,keble_2,keble,keble_000214,7,4,5063,0.719746,0.740399,1.0,0.6,0.6,0.35
oxford,keble_1,keble,keble_000245,7,4,5063,0.713931,0.733417,1.0,0.8,0.5,0.35
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.681934,0.682268,1.0,1.0,1.0,1.0
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.679309,0.683037,1.0,1.0,1.0,0.65
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.677683,0.681397,1.0,1.0,0.9,0.75
oxford,keble_3,keble,keble_000227,7,4,5063,0.642896,0.655173,1.0,0.6,0.5,0.3
oxford,keble_5,keble,keble_000055,7,4,5063,0.635651,0.663946,1.0,0.8,0.6,0.3
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.580978,0.582792,1.0,1.0,0.9,0.9
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.579178,0.585309,1.0,0.6,0.4,0.2
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.568559,0.570164,1.0,1.0,1.0,0.9
oxford,keble_4,keble,keble_000028,7,4,5063,0.564829,0.58557,1.0,0.6,0.4,0.3
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.538042,0.541071,1.0,1.0,1.0,0.5
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.522381,0.523957,1.0,1.0,0.9,0.9
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.508592,0.509292,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.481001,0.481665,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.464606,0.465279,1.0,1.0,1.0,1.0
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.457054,0.459463,1.0,0.8,0.9,0.9
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.431465,0.437014,1.0,0.8,0.5,0.3
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.42614,0.427207,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.412397,0.413142,1.0,1.0,1.0,1.0
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.399199,0.400077,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.397664,0.400303,1.0,1.0,0.9,0.7
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.379028,0.407017,1.0,0.4,0.4,0.2
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.368848,0.369859,1.0,1.0,1.0,0.95
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.362514,0.375523,1.0,0.6,0.5,0.3
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.352403,0.356201,1.0,0.8,0.7,0.65
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.350546,0.353181,1.0,1.0,0.8,0.7
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.334529,0.344898,1.0,0.6,0.5,0.25
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.322175,0.32673,1.0,1.0,0.5,0.4
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.292852,0.297745,1.0,0.8,0.6,0.4
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.280122,0.283795,1.0,0.8,0.8,0.5
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.250181,0.253079,1.0,0.8,0.6,0.3
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.245763,0.264011,1.0,0.4,0.3,0.25
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.244435,0.260884,1.0,0.2,0.2,0.15
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.208558,0.21404,1.0,0.6,0.6,0.4
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.192059,0.196488,1.0,0.6,0.5,0.25
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.174529,0.185299,1.0,0.4,0.4,0.25
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.174423,0.186749,1.0,0.2,0.2,0.15
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.170593,0.17125,1.0,0.2,0.1,0.05
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.157104,0.16707,1.0,0.6,0.4,0.3
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.155475,0.165074,1.0,0.2,0.2,0.1
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.135837,0.141622,1.0,0.2,0.2,0.1
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.125503,0.13067,1.0,0.8,0.5,0.3
