dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.309656,0.319724,1.0,0.6,0.4,0.2
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.304455,0.307073,1.0,1.0,0.6,0.35
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.296405,0.301896,1.0,0.8,0.5,0.35
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.260982,0.265111,1.0,0.8,0.6,0.3
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.232314,0.236852,1.0,0.8,0.6,0.35
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.232003,0.235198,1.0,1.0,0.7,0.5
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.191245,0.201179,1.0,0.6,0.5,0.3
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.144481,0.151955,1.0,0.2,0.2,0.1
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.135947,0.142,1.0,0.2,0.2,0.1
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.131437,0.135806,1.0,0.2,0.1,0.05
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.126297,0.129825,1.0,0.2,0.1,0.1
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.113346,0.117003,1.0,0.4,0.6,0.3
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.113247,0.11917,1.0,0.2,0.2,0.1
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.05607,0.057165,1.0,0.2,0.1,0.05
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.03985,0.04233,1.0,0.4,0.2,0.15
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.037953,0.040021,1.0,0.2,0.2,0.15
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.033542,0.035219,1.0,0.2,0.2,0.1
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.02059,0.022527,0.0,0.0,0.1,0.05
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.020462,0.021353,0.0,0.0,0.0,0.0
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.011042,0.011841,0.0,0.0,0.1,0.05
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.010082,0.018711,0.0,0.0,0.1,0.05
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.002091,0.002666,0.0,0.0,0.0,0.0
