dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,keble_5,keble,keble_000055,7,4,5063,0.839258,0.845183,1.0,0.8,0.6,0.3
oxford,keble_1,keble,keble_000245,7,4,5063,0.810591,0.823902,1.0,0.6,0.6,0.35
oxford,keble_2,keble,keble_000214,7,4,5063,0.739717,0.753741,1.0,0.6,0.5,0.35
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.713979,0.717832,1.0,0.8,0.4,0.25
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.701205,0.701645,1.0,1.0,1.0,1.0
oxford,keble_3,keble,keble_000227,7,4,5063,0.697683,0.709073,1.0,0.8,0.5,0.3
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.683781,0.685468,1.0,0.8,0.4,0.2
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.659711,0.663221,1.0,1.0,1.0,0.55
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.6426,0.648087,1.0,0.8,0.4,0.2
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.633188,0.636812,1.0,1.0,0.9,0.65
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.626632,0.636493,1.0,0.6,0.4,0.25
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.559468,0.561393,1.0,1.0,0.9,0.9
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.54914,0.560142,1.0,0.8,0.6,0.45
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.548758,0.550735,1.0,1.0,0.9,0.9
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.525471,0.531502,1.0,0.8,0.6,0.35
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.524372,0.525695,1.0,1.0,1.0,0.95
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.510824,0.513434,1.0,1.0,0.9,0.55
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.500103,0.500719,1.0,1.0,1.0,1.0
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.498394,0.499067,1.0,1.0,1.0,1.0
oxford,keble_4,keble,keble_000028,7,4,5063,0.480558,0.512507,1.0,0.4,0.4,0.3
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.464947,0.465955,1.0,1.0,1.0,0.9
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.462464,0.464641,1.0,1.0,0.9,0.8
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.461097,0.46179,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.445583,0.447394,1.0,1.0,1.0,0.85
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.438206,0.454531,1.0,0.4,0.5,0.35
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.422153,0.423421,1.0,1.0,1.0,0.95
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.419797,0.420544,1.0,1.0,1.0,1.0
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.416033,0.418523,1.0,1.0,0.9,0.7
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.411164,0.414914,1.0,1.0,0.8,0.5
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.408849,0.409771,1.0,1.0,1.0,1.0
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.386012,0.387294,1.0,1.0,1.0,0.95
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.378777,0.38722,1.0,0.6,0.4,0.3
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.316078,0.322696,1.0,0.8,0.5,0.35
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.303396,0.307433,1.0,1.0,0.5,0.3
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.293709,0.296068,1.0,1.0,0.6,0.3
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.28717,0.293148,1.0,0.6,0.6,0.65
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.283852,0.290658,1.0,0.4,0.3,0.15
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.26747,0.268736,1.0,1.0,0.6,0.3
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.243543,0.246692,1.0,0.4,0.2,0.1
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.237166,0.240478,1.0,1.0,0.7,0.45
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.227221,0.232655,1.0,0.8,0.6,0.4
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.225745,0.231381,1.0,0.6,0.5,0.35
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.216624,0.231548,1.0,0.4,0.2,0.15
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.207945,0.210822,1.0,1.0,0.6,0.45
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.187207,0.200394,1.0,0.4,0.2,0.2
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.176972,0.189262,1.0,0.2,0.3,0.15
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.169372,0.16986,1.0,0.2,0.1,0.05
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.113194,0.113495,1.0,0.2,0.1,0.05
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.080094,0.083715,1.0,0.2,0.1,0.1
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.054085,0.055337,1.0,0.4,0.3,0.15
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.052523,0.055658,1.0,0.4,0.2,0.2
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.048138,0.048709,1.0,0.4,0.2,0.1
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.046234,0.047668,1.0,0.2,0.1,0.1
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.03864,0.039572,1.0,0.2,0.1,0.05
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.024631,0.024821,1.0,0.2,0.1,0.05
