run,normalization,metric,database,exclude_query,query_expansion,qe_alpha,dba,diffusion,diffusion_alpha,num_queries,mAP,mAP_simple,mP@1,mP@5,mP@10,mP@20
combined_pca128_w0.25,l2,cosine,same,False,0,,0,0,,55,0.127976,0.130856,1.0,0.356364,0.252727,0.170909
