run,normalization,metric,database,exclude_query,query_expansion,qe_alpha,dba,diffusion,diffusion_alpha,num_queries,mAP,mAP_simple,mP@1,mP@5,mP@10,mP@20
vlad_k64_qe20,none,cosine,same,False,20,3.0,0,0,,55,0.393846,0.39879,1.0,0.723636,0.585455,0.459091
