dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,keble_2,keble,keble_000214,7,4,5063,0.828842,0.840476,1.0,0.8,0.6,0.35
oxford,keble_5,keble,keble_000055,7,4,5063,0.810995,0.815152,1.0,1.0,0.6,0.3
oxford,keble_3,keble,keble_000227,7,4,5063,0.779766,0.786905,1.0,0.8,0.5,0.3
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.690349,0.690803,1.0,1.0,1.0,1.0
oxford,keble_1,keble,keble_000245,7,4,5063,0.682991,0.704984,1.0,0.6,0.6,0.35
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.646963,0.650604,1.0,1.0,0.9,0.7
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.634283,0.638976,1.0,0.8,0.4,0.2
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.6334,0.636887,1.0,1.0,1.0,0.6
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.631932,0.636389,1.0,0.8,0.4,0.2
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.565107,0.566801,1.0,1.0,1.0,0.85
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.527298,0.52866,1.0,1.0,1.0,0.95
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.520718,0.523341,1.0,1.0,1.0,0.55
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.510529,0.511113,1.0,1.0,1.0,1.0
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.509785,0.51053,1.0,1.0,1.0,1.0
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.505705,0.507634,1.0,1.0,1.0,0.9
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.50459,0.505419,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.503379,0.504062,1.0,1.0,1.0,1.0
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.497637,0.509482,1.0,0.6,0.3,0.2
oxford,keble_4,keble,keble_000028,7,4,5063,0.469409,0.501085,1.0,0.4,0.4,0.3
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.445705,0.447834,1.0,1.0,0.9,0.9
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.425663,0.44455,1.0,0.8,0.5,0.3
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.425046,0.427309,1.0,1.0,0.9,0.8
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.414586,0.415357,1.0,1.0,1.0,1.0
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.410035,0.418921,1.0,0.6,0.6,0.3
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.404209,0.405481,1.0,1.0,1.0,0.95
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.388909,0.40175,1.0,0.6,0.5,0.25
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.376345,0.379155,1.0,1.0,0.9,0.75
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.372783,0.38265,1.0,0.8,0.5,0.25
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.353351,0.354237,1.0,1.0,1.0,0.85
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.352347,0.356155,1.0,1.0,0.6,0.35
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.324754,0.331778,1.0,0.6,0.6,0.45
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.316808,0.317885,1.0,1.0,1.0,0.9
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.307022,0.315187,1.0,0.6,0.3,0.15
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.305744,0.31386,1.0,0.6,0.3,0.15
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.281573,0.284382,1.0,1.0,0.8,0.55
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.276938,0.27995,1.0,0.8,0.6,0.35
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.267752,0.270941,1.0,1.0,0.5,0.3
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.252803,0.25745,1.0,0.6,0.6,0.55
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.24013,0.252629,1.0,0.6,0.5,0.35
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.228154,0.231884,1.0,0.8,0.7,0.4
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.227249,0.243327,1.0,0.4,0.3,0.15
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.207667,0.221474,1.0,0.4,0.2,0.15
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.201724,0.207225,1.0,0.6,0.6,0.45
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.194364,0.199268,1.0,0.2,0.1,0.05
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.193973,0.200602,1.0,0.6,0.4,0.3
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.169432,0.169898,1.0,0.2,0.1,0.05
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.132974,0.140722,1.0,0.2,0.2,0.1
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.113554,0.113904,1.0,0.2,0.1,0.05
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.079835,0.083605,1.0,0.2,0.1,0.15
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.053847,0.056678,1.0,0.4,0.2,0.1
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.053721,0.054934,1.0,0.4,0.2,0.2
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.049034,0.052078,1.0,0.4,0.3,0.15
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.047018,0.049808,1.0,0.4,0.3,0.15
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.037767,0.03868,1.0,0.2,0.1,0.05
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.024065,0.024242,1.0,0.2,0.1,0.05
