dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.332041,0.334074,1.0,1.0,1.0,0.7
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.314876,0.32107,1.0,0.6,0.3,0.15
oxford,keble_3,keble,keble_000227,7,4,5063,0.312006,0.316254,1.0,0.4,0.2,0.15
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.304882,0.308035,1.0,1.0,0.7,0.6
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.289245,0.290179,1.0,1.0,1.0,0.95
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.266136,0.267236,1.0,1.0,1.0,0.8
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.244452,0.247691,1.0,0.4,0.2,0.1
oxford,keble_2,keble,keble_000214,7,4,5063,0.239844,0.257528,1.0,0.4,0.3,0.15
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.23967,0.242118,1.0,0.4,0.2,0.1
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.219997,0.221607,1.0,1.0,0.7,0.65
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.219412,0.221506,1.0,0.6,0.6,0.65
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.209678,0.214201,1.0,0.8,0.7,0.45
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.186169,0.196835,1.0,0.4,0.2,0.1
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.174666,0.175599,1.0,0.4,0.2,0.1
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.17385,0.175255,1.0,0.2,0.1,0.05
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.17331,0.174781,1.0,0.2,0.1,0.05
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.171947,0.172857,1.0,0.2,0.1,0.05
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.169802,0.170302,1.0,0.2,0.1,0.05
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.168921,0.169311,1.0,0.2,0.1,0.05
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.166453,0.170358,1.0,0.6,0.6,0.45
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.160187,0.162023,1.0,1.0,0.7,0.55
oxford,keble_1,keble,keble_000245,7,4,5063,0.155389,0.158577,1.0,0.2,0.1,0.05
oxford,keble_5,keble,keble_000055,7,4,5063,0.149586,0.15109,1.0,0.2,0.1,0.05
oxford,keble_4,keble,keble_000028,7,4,5063,0.14482,0.14512,1.0,0.2,0.1,0.05
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.143082,0.148285,1.0,0.4,0.3,0.2
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.142178,0.146012,1.0,0.4,0.5,0.4
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.127809,0.131942,1.0,0.4,0.2,0.15
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.1212,0.12373,1.0,0.6,0.3,0.15
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.118206,0.125528,1.0,0.4,0.2,0.1
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.115352,0.123047,1.0,0.4,0.3,0.15
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.114943,0.116824,1.0,0.8,0.6,0.35
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.114477,0.115012,1.0,0.2,0.1,0.05
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.108597,0.113726,1.0,0.2,0.2,0.1
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.104435,0.107682,1.0,0.4,0.3,0.2
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.096168,0.097643,1.0,0.4,0.2,0.1
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.095763,0.09869,1.0,0.2,0.1,0.1
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.090967,0.092427,1.0,0.2,0.1,0.05
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.088489,0.094143,1.0,0.2,0.2,0.15
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.08425,0.087438,1.0,0.2,0.1,0.15
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.078387,0.08256,1.0,0.2,0.1,0.15
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.076893,0.07797,1.0,0.2,0.1,0.1
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.075939,0.079497,1.0,0.2,0.1,0.1
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.075644,0.080428,1.0,0.2,0.2,0.15
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.069963,0.072407,1.0,0.2,0.1,0.1
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.069047,0.072188,1.0,0.4,0.3,0.15
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.067659,0.069372,1.0,0.4,0.2,0.15
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.067296,0.070891,1.0,0.2,0.3,0.15
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.052238,0.054312,1.0,0.2,0.1,0.1
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.049677,0.051094,1.0,0.2,0.1,0.05
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.043342,0.044094,1.0,0.2,0.1,0.05
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.042563,0.044436,1.0,0.2,0.1,0.1
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.038428,0.039353,1.0,0.2,0.1,0.05
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.036921,0.03779,1.0,0.2,0.1,0.05
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.035277,0.036819,1.0,0.2,0.2,0.1
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.029816,0.030282,1.0,0.2,0.1,0.05
