dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.26464,0.270205,1.0,0.4,0.3,0.15
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.261528,0.267076,1.0,0.4,0.3,0.15
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.221059,0.223245,1.0,0.8,0.8,0.8
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.214146,0.215495,1.0,1.0,0.8,0.7
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.20531,0.218873,1.0,0.4,0.2,0.15
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.2046,0.206895,1.0,1.0,0.7,0.45
oxford,keble_3,keble,keble_000227,7,4,5063,0.192948,0.204216,1.0,0.4,0.2,0.1
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.187559,0.19117,1.0,0.8,0.6,0.4
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.175794,0.17782,1.0,0.2,0.1,0.05
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.174074,0.174944,1.0,0.4,0.2,0.1
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.173888,0.175363,1.0,0.2,0.1,0.05
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.173051,0.175344,1.0,0.2,0.4,0.55
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.169871,0.1705,1.0,0.2,0.1,0.05
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.169545,0.170001,1.0,0.2,0.1,0.05
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.168106,0.168346,1.0,0.2,0.1,0.05
