dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,keble_1,keble,keble_000245,7,4,5063,0.883787,0.891723,1.0,0.8,0.7,0.35
oxford,keble_5,keble,keble_000055,7,4,5063,0.826832,0.835014,1.0,0.8,0.6,0.35
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.807509,0.810687,1.0,1.0,1.0,0.7
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.752546,0.752907,1.0,1.0,1.0,1.0
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.752205,0.756106,1.0,1.0,1.0,0.6
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.751189,0.756329,1.0,0.8,0.5,0.25
oxford,keble_3,keble,keble_000227,7,4,5063,0.734683,0.746249,1.0,0.8,0.6,0.3
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.733486,0.738141,1.0,1.0,0.8,0.85
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.718491,0.721954,1.0,1.0,0.9,0.75
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.707145,0.707516,1.0,1.0,1.0,1.0
oxford,keble_2,keble,keble_000214,7,4,5063,0.688553,0.708058,1.0,0.6,0.5,0.3
oxford,keble_4,keble,keble_000028,7,4,5063,0.677453,0.698444,1.0,0.6,0.5,0.35
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.650885,0.653588,1.0,1.0,0.7,0.4
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.641612,0.64304,1.0,1.0,1.0,0.9
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.623394,0.624889,1.0,1.0,1.0,0.9
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.58943,0.601464,1.0,0.8,0.4,0.2
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.562749,0.564139,1.0,1.0,1.0,0.9
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.540752,0.54359,1.0,1.0,1.0,0.6
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.538293,0.538934,1.0,1.0,1.0,1.0
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.534611,0.54892,1.0,0.6,0.4,0.2
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.526145,0.528466,1.0,1.0,0.8,0.85
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.519057,0.519849,1.0,1.0,1.0,1.0
