dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,keble_1,keble,keble_000245,7,4,5063,0.916497,0.921429,1.0,1.0,0.7,0.35
oxford,keble_4,keble,keble_000028,7,4,5063,0.882823,0.888095,1.0,1.0,0.6,0.35
oxford,keble_2,keble,keble_000214,7,4,5063,0.871865,0.876984,1.0,1.0,0.6,0.35
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.871251,0.873103,1.0,1.0,1.0,0.85
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.855333,0.85764,1.0,1.0,1.0,0.85
oxford,keble_3,keble,keble_000227,7,4,5063,0.852608,0.857143,1.0,1.0,0.6,0.3
oxford,keble_5,keble,keble_000055,7,4,5063,0.852608,0.857143,1.0,1.0,0.6,0.3
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.834499,0.834604,1.0,1.0,0.5,0.25
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.827446,0.829427,1.0,1.0,1.0,0.85
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.823516,0.825735,1.0,1.0,0.9,0.9
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.765839,0.766193,1.0,1.0,1.0,1.0
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.756989,0.76183,1.0,0.8,0.5,0.25
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.728246,0.728575,1.0,1.0,1.0,1.0
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.679516,0.680818,1.0,0.8,0.4,0.2
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.67642,0.680328,1.0,1.0,0.8,0.75
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.646064,0.648514,1.0,1.0,0.7,0.4
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.638701,0.640115,1.0,1.0,1.0,0.9
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.632788,0.637327,1.0,0.8,0.4,0.2
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.620878,0.62238,1.0,1.0,1.0,0.9
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.606756,0.614248,1.0,1.0,0.5,0.4
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.593738,0.595987,1.0,1.0,1.0,0.65
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.593132,0.594611,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.590674,0.592042,1.0,1.0,1.0,1.0
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.579914,0.581211,1.0,1.0,1.0,0.9
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.577318,0.578608,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.567763,0.568341,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.565809,0.566397,1.0,1.0,1.0,1.0
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.550505,0.560226,1.0,0.8,0.6,0.4
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.543748,0.545106,1.0,1.0,1.0,0.9
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.529821,0.532145,1.0,1.0,0.9,0.85
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.520723,0.521847,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.512267,0.512951,1.0,1.0,1.0,1.0
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.51222,0.513112,1.0,1.0,1.0,1.0
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.475004,0.476172,1.0,1.0,1.0,1.0
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.466277,0.474282,1.0,0.8,0.5,0.3
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.45886,0.460163,1.0,1.0,1.0,0.95
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.415684,0.421152,1.0,0.8,0.4,0.25
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.40938,0.414009,1.0,0.8,0.7,0.75
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.393163,0.397429,1.0,0.8,0.7,0.6
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.324106,0.327254,1.0,1.0,0.6,0.4
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.293216,0.297404,1.0,0.8,0.6,0.4
