dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,keble_2,keble,keble_000214,7,4,5063,0.899505,0.904762,1.0,1.0,0.6,0.35
oxford,keble_5,keble,keble_000055,7,4,5063,0.893053,0.898352,1.0,1.0,0.6,0.35
oxford,keble_3,keble,keble_000227,7,4,5063,0.883019,0.889848,1.0,0.8,0.6,0.35
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.861506,0.863636,1.0,1.0,0.5,0.25
oxford,keble_1,keble,keble_000245,7,4,5063,0.816497,0.833333,1.0,0.8,0.7,0.35
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.767687,0.774847,1.0,0.8,0.5,0.25
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.715614,0.71605,1.0,1.0,1.0,1.0
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.715327,0.719571,1.0,0.8,0.4,0.2
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.709713,0.713432,1.0,1.0,0.9,0.8
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.695692,0.698389,1.0,0.8,0.4,0.2
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.676944,0.6803,1.0,1.0,1.0,0.7
oxford,keble_4,keble,keble_000028,7,4,5063,0.670317,0.691667,1.0,0.6,0.6,0.35
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.617444,0.62043,1.0,1.0,0.7,0.35
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.605949,0.612916,1.0,1.0,0.6,0.35
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.587803,0.589078,1.0,1.0,1.0,0.95
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.579871,0.581906,1.0,1.0,1.0,0.65
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.574198,0.575806,1.0,1.0,1.0,0.85
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.570276,0.572986,1.0,1.0,1.0,0.55
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.563347,0.567341,1.0,1.0,0.9,0.55
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.554535,0.555257,1.0,1.0,1.0,1.0
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.550748,0.551761,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.539419,0.54087,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.539215,0.539881,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.533153,0.533781,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.516042,0.516756,1.0,1.0,1.0,1.0
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.502471,0.504644,1.0,1.0,0.9,0.75
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.493048,0.49401,1.0,1.0,1.0,1.0
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.472097,0.475659,1.0,1.0,0.8,0.55
