run,normalization,metric,database,exclude_query,query_expansion,qe_alpha,dba,diffusion,diffusion_alpha,num_queries,mAP,mAP_simple,mP@1,mP@5,mP@10,mP@20
bovw_k1000_best,l2,cosine,same,False,0,,0,0,,55,0.278258,0.283114,1.0,0.596364,0.476364,0.370909
