run,normalization,metric,database,exclude_query,query_expansion,qe_alpha,dba,diffusion,diffusion_alpha,num_queries,mAP,mAP_simple,mP@1,mP@5,mP@10,mP@20
r4_seeds20,none,cosine,same,False,0,3.0,5,100,0.9,55,0.680089,0.682288,1.0,0.88,0.718182,0.589091
