run,normalization,metric,database,exclude_query,query_expansion,qe_alpha,dba,diffusion,diffusion_alpha,num_queries,mAP,mAP_simple,mP@1,mP@5,mP@10,mP@20
vlad_k256_pca512,l2,cosine,same,False,0,,0,0,,110,0.539776,0.541893,1.0,0.910909,0.828182,0.743182
