dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.255567,0.260464,1.0,0.4,0.2,0.15
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.232442,0.233676,1.0,1.0,0.9,0.7
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.224541,0.225754,1.0,1.0,0.9,0.75
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.214266,0.228789,1.0,0.4,0.3,0.15
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.213546,0.215901,1.0,1.0,0.7,0.5
oxford,keble_3,keble,keble_000227,7,4,5063,0.206443,0.218963,1.0,0.4,0.2,0.1
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.201833,0.214954,1.0,0.4,0.2,0.15
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.201279,0.204971,1.0,0.8,0.7,0.4
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.183167,0.185561,1.0,0.2,0.4,0.5
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.175928,0.177889,1.0,0.8,0.6,0.45
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.174592,0.175542,1.0,0.4,0.2,0.1
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.174263,0.175851,1.0,0.2,0.1,0.05
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.173404,0.1747,1.0,0.2,0.1,0.05
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.172092,0.176943,1.0,0.6,0.5,0.35
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.171377,0.171862,1.0,0.4,0.2,0.1
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.170145,0.170838,1.0,0.2,0.1,0.05
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.169525,0.169973,1.0,0.2,0.1,0.05
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.168168,0.168422,1.0,0.2,0.1,0.05
oxford,keble_2,keble,keble_000214,7,4,5063,0.155939,0.15875,1.0,0.2,0.1,0.05
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.150673,0.156252,1.0,0.4,0.4,0.25
oxford,keble_1,keble,keble_000245,7,4,5063,0.149868,0.151625,1.0,0.2,0.1,0.05
oxford,keble_5,keble,keble_000055,7,4,5063,0.14766,0.148743,1.0,0.2,0.1,0.05
oxford,keble_4,keble,keble_000028,7,4,5063,0.144769,0.145112,1.0,0.2,0.1,0.05
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.136318,0.139648,1.0,0.8,0.4,0.25
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.127886,0.132057,1.0,0.4,0.3,0.2
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.12137,0.124796,1.0,0.6,0.5,0.4
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.121317,0.122918,1.0,0.2,0.1,0.05
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.119373,0.121758,1.0,0.6,0.3,0.15
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.116712,0.123847,1.0,0.4,0.2,0.1
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.116349,0.118966,1.0,0.6,0.5,0.35
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.113249,0.113536,1.0,0.2,0.1,0.05
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.105165,0.107868,1.0,0.4,0.2,0.15
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.104548,0.106468,1.0,0.6,0.5,0.25
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.096521,0.099427,1.0,0.2,0.1,0.05
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.092592,0.094437,1.0,0.2,0.1,0.05
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.08761,0.092881,1.0,0.2,0.2,0.15
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.086812,0.092015,1.0,0.2,0.1,0.15
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.079296,0.081941,1.0,0.2,0.2,0.15
