dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,keble_2,keble,keble_000214,7,4,5063,0.839316,0.847619,1.0,0.8,0.6,0.35
oxford,keble_5,keble,keble_000055,7,4,5063,0.805151,0.808929,1.0,1.0,0.6,0.3
oxford,keble_1,keble,keble_000245,7,4,5063,0.723856,0.73892,1.0,0.6,0.5,0.35
oxford,keble_3,keble,keble_000227,7,4,5063,0.703156,0.710648,1.0,0.8,0.5,0.3
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.678301,0.678783,1.0,1.0,1.0,1.0
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.63463,0.639361,1.0,0.8,0.4,0.2
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.631858,0.636308,1.0,0.8,0.4,0.2
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.613576,0.617966,1.0,1.0,0.9,0.65
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.597124,0.600576,1.0,1.0,0.9,0.55
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.557371,0.559094,1.0,1.0,1.0,0.85
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.533382,0.53396,1.0,1.0,1.0,1.0
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.511602,0.512942,1.0,1.0,1.0,0.95
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.501988,0.502707,1.0,1.0,1.0,0.95
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.49341,0.494238,1.0,1.0,1.0,1.0
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.492029,0.503454,1.0,0.6,0.3,0.2
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.481211,0.483191,1.0,1.0,1.0,0.9
oxford,keble_4,keble,keble_000028,7,4,5063,0.466927,0.498549,1.0,0.4,0.4,0.3
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.460604,0.478798,1.0,0.8,0.6,0.35
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.448546,0.449581,1.0,1.0,1.0,0.9
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.443884,0.447685,1.0,1.0,0.8,0.5
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.427263,0.428061,1.0,1.0,1.0,1.0
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.41704,0.419146,1.0,1.0,0.9,0.85
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.411082,0.413479,1.0,1.0,0.9,0.7
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.409264,0.41811,1.0,0.6,0.6,0.3
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.389925,0.392373,1.0,1.0,0.9,0.75
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.38316,0.384563,1.0,1.0,1.0,0.85
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.377861,0.390133,1.0,0.6,0.5,0.25
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.359925,0.36974,1.0,0.8,0.5,0.25
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.337605,0.338562,1.0,1.0,1.0,0.85
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.331209,0.338152,1.0,0.6,0.6,0.45
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.324442,0.331658,1.0,0.6,0.3,0.15
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.323517,0.330718,1.0,0.6,0.3,0.15
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.296539,0.297473,1.0,1.0,1.0,0.85
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.286136,0.289511,1.0,1.0,0.5,0.3
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.264603,0.270462,1.0,0.4,0.2,0.15
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.263607,0.266655,1.0,1.0,0.5,0.3
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.260863,0.264562,1.0,0.8,0.6,0.35
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.239286,0.242283,1.0,1.0,0.8,0.45
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.234179,0.239871,1.0,0.6,0.6,0.5
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.223719,0.23936,1.0,0.4,0.2,0.15
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.214536,0.226757,1.0,0.6,0.4,0.3
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.209472,0.214855,1.0,0.6,0.6,0.5
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.207197,0.2107,1.0,0.8,0.6,0.4
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.196782,0.202145,1.0,0.2,0.1,0.05
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.185578,0.191974,1.0,0.6,0.4,0.3
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.171336,0.172196,1.0,0.2,0.1,0.05
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.158711,0.170318,1.0,0.2,0.2,0.15
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.113846,0.11425,1.0,0.2,0.1,0.05
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.084599,0.088981,1.0,0.2,0.1,0.15
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.059956,0.062967,1.0,0.4,0.2,0.1
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.056497,0.058009,1.0,0.4,0.2,0.2
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.050115,0.053211,1.0,0.4,0.3,0.15
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.045422,0.048104,1.0,0.4,0.3,0.15
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.041521,0.043189,1.0,0.2,0.2,0.1
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.025443,0.025659,1.0,0.2,0.1,0.05
