dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.387456,0.392436,1.0,0.6,0.4,0.2
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.35854,0.360318,1.0,1.0,1.0,0.7
oxford,keble_3,keble,keble_000227,7,4,5063,0.287589,0.307168,1.0,0.4,0.3,0.15
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.264203,0.264961,1.0,1.0,1.0,0.95
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.256995,0.261982,1.0,0.4,0.2,0.15
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.237908,0.240133,1.0,0.4,0.2,0.1
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.22899,0.229817,1.0,0.4,0.2,0.1
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.217658,0.221368,1.0,0.8,0.7,0.5
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.216693,0.217979,1.0,1.0,0.9,0.75
oxford,keble_2,keble,keble_000214,7,4,5063,0.215982,0.230818,1.0,0.4,0.2,0.1
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.198274,0.199654,1.0,1.0,0.9,0.7
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.195633,0.197106,1.0,1.0,0.7,0.7
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.176368,0.178319,1.0,0.2,0.1,0.05
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.176155,0.178329,1.0,0.2,0.1,0.05
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.175307,0.176335,1.0,0.4,0.2,0.1
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.173745,0.174838,1.0,0.2,0.1,0.05
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.170878,0.171648,1.0,0.2,0.1,0.05
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.169331,0.169833,1.0,0.2,0.1,0.05
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.164503,0.167764,1.0,0.6,0.6,0.45
oxford,keble_1,keble,keble_000245,7,4,5063,0.152966,0.155356,1.0,0.2,0.1,0.05
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.150982,0.155275,1.0,0.6,0.5,0.3
oxford,keble_5,keble,keble_000055,7,4,5063,0.149337,0.150797,1.0,0.2,0.1,0.05
oxford,keble_4,keble,keble_000028,7,4,5063,0.144945,0.145276,1.0,0.2,0.1,0.05
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.134304,0.14315,1.0,0.4,0.3,0.2
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.131615,0.135784,1.0,0.6,0.3,0.15
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.126572,0.135187,1.0,0.4,0.3,0.2
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.120194,0.122664,1.0,0.6,0.3,0.15
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.115377,0.116136,1.0,0.2,0.1,0.05
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.107717,0.112355,1.0,0.2,0.1,0.1
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.099712,0.102177,1.0,0.4,0.2,0.15
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.099247,0.102965,1.0,0.2,0.1,0.1
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.099137,0.103265,1.0,0.6,0.6,0.4
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.093295,0.095499,1.0,0.2,0.1,0.05
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.09192,0.09746,1.0,0.2,0.1,0.15
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.091786,0.094182,1.0,0.4,0.2,0.15
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.090003,0.091226,1.0,0.2,0.1,0.05
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.079302,0.083314,1.0,0.2,0.1,0.1
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.07656,0.081846,1.0,0.2,0.2,0.15
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.074989,0.077436,1.0,0.6,0.4,0.3
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.073815,0.074843,1.0,0.2,0.1,0.15
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.067594,0.070234,1.0,0.2,0.1,0.1
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.065233,0.06863,1.0,0.4,0.2,0.15
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.06292,0.065557,1.0,0.2,0.1,0.05
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.060593,0.061936,1.0,0.4,0.2,0.1
