run,normalization,metric,database,exclude_query,query_expansion,qe_alpha,dba,diffusion,diffusion_alpha,num_queries,mAP,mAP_simple,mP@1,mP@5,mP@10,mP@20
vlad_abl_power,none,cosine,same,False,0,,0,0,,55,0.395557,0.400928,1.0,0.727273,0.605455,0.465455
