dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,keble_3,keble,keble_000227,7,4,5063,0.931319,0.934066,1.0,1.0,0.6,0.35
oxford,keble_2,keble,keble_000214,7,4,5063,0.899505,0.904762,1.0,1.0,0.6,0.35
oxford,keble_5,keble,keble_000055,7,4,5063,0.893053,0.898352,1.0,1.0,0.6,0.35
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.861506,0.863636,1.0,1.0,0.5,0.25
oxford,keble_1,keble,keble_000245,7,4,5063,0.816497,0.833333,1.0,0.8,0.7,0.35
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.767687,0.774847,1.0,0.8,0.5,0.25
oxford,radcliffe_camera_2,radcliffe_camera,oxford_002904,221,127,5063,0.719502,0.719933,1.0,1.0,1.0,1.0
oxford,pitt_rivers_4,pitt_rivers,pitt_rivers_000087,6,2,5063,0.715327,0.719571,1.0,0.8,0.4,0.2
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.710054,0.713779,1.0,1.0,0.9,0.8
oxford,pitt_rivers_5,pitt_rivers,pitt_rivers_000058,6,2,5063,0.694738,0.697363,1.0,0.8,0.4,0.2
oxford,bodleian_5,bodleian,bodleian_000163,24,6,5063,0.68978,0.693132,1.0,1.0,1.0,0.7
oxford,keble_4,keble,keble_000028,7,4,5063,0.672886,0.694298,1.0,0.6,0.6,0.35
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.617263,0.620242,1.0,1.0,0.7,0.35
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.605949,0.612916,1.0,1.0,0.6,0.35
oxford,christ_church_2,christ_church,oxford_002734,78,55,5063,0.591949,0.593232,1.0,1.0,1.0,0.95
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.579989,0.582025,1.0,1.0,1.0,0.65
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.578314,0.581148,1.0,1.0,1.0,0.55
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.577506,0.579093,1.0,1.0,1.0,0.85
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.567095,0.571121,1.0,1.0,0.9,0.55
oxford,radcliffe_camera_4,radcliffe_camera,radcliffe_camera_000095,221,127,5063,0.557304,0.558015,1.0,1.0,1.0,1.0
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.552567,0.553582,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.542552,0.543209,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.541512,0.54296,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.537594,0.538219,1.0,1.0,1.0,1.0
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.516022,0.516734,1.0,1.0,1.0,1.0
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.504682,0.506845,1.0,1.0,0.9,0.75
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.494642,0.495594,1.0,1.0,1.0,1.0
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.474925,0.478493,1.0,1.0,0.8,0.55
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.470386,0.476889,1.0,0.8,0.4,0.25
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.450968,0.45234,1.0,1.0,1.0,0.95
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.44881,0.450134,1.0,1.0,1.0,0.85
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.446943,0.455686,1.0,0.8,0.5,0.3
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.442098,0.443201,1.0,1.0,1.0,1.0
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.418748,0.42934,1.0,0.8,0.5,0.25
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.411361,0.413302,1.0,1.0,1.0,0.8
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.409763,0.416432,1.0,0.6,0.3,0.25
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.407513,0.410932,1.0,1.0,0.8,0.65
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.394705,0.396115,1.0,1.0,1.0,0.9
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.384688,0.396546,1.0,0.6,0.4,0.25
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.384566,0.391444,1.0,0.8,0.4,0.25
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.361275,0.364141,1.0,0.6,0.3,0.15
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.343888,0.347457,1.0,1.0,0.6,0.35
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.333087,0.335064,1.0,1.0,1.0,0.65
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.303386,0.306671,1.0,1.0,0.6,0.4
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.243124,0.250233,1.0,0.8,0.5,0.3
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.228095,0.231102,1.0,0.8,0.5,0.25
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.222903,0.228505,1.0,0.6,0.6,0.4
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.187598,0.192227,1.0,0.2,0.1,0.05
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.114194,0.114705,1.0,0.2,0.1,0.05
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.065892,0.069811,1.0,0.4,0.3,0.2
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.057054,0.059614,1.0,0.2,0.2,0.1
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.053455,0.054376,1.0,0.4,0.2,0.1
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.049546,0.050314,1.0,0.4,0.2,0.15
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.039198,0.040059,1.0,0.2,0.1,0.05
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.029999,0.030332,1.0,0.2,0.1,0.05
