run,normalization,metric,database,exclude_query,query_expansion,qe_alpha,dba,diffusion,diffusion_alpha,num_queries,mAP,mAP_simple,mP@1,mP@5,mP@10,mP@20
vlad_best,none,cosine,same,False,10,3.0,0,0,,55,0.435236,0.439815,1.0,0.781818,0.638182,0.483636
