run,normalization,metric,database,exclude_query,query_expansion,qe_alpha,dba,diffusion,diffusion_alpha,num_queries,mAP,mAP_simple,mP@1,mP@5,mP@10,mP@20
vlad_abl_norootsift,none,cosine,same,False,0,,0,0,,55,0.406067,0.410792,1.0,0.76,0.596364,0.454545
